timestamp,name,value,min,max
2016-02-19 09:19:21.988000,Temperature,76.44,72,78
2016-02-19 07:13:56.538000,pH,7.99,8.1,8.4
2016-02-19 07:13:56.538000,Salinity,1.0277,1.023,1.027
2016-02-19 07:13:56.538000,Temperature,75.86,72,78
2016-02-19 10:49:40.224000,pH,7.89,8.1,8.4
2016-02-19 10:49:40.224000,Salinity,1.0277,1.023,1.027
2016-02-19 10:49:40.224000,Temperature,76.66,72,78
2016-02-19 10:54:41.341000,pH,7.89,8.1,8.4
2016-02-19 10:54:41.341000,Salinity,1.0277,1.023,1.027
2016-02-19 10:54:41.341000,Temperature,76.65,72,78
2016-02-19 09:34:25.100000,pH,7.92,8.1,8.4
2016-02-19 09:34:25.100000,Salinity,1.0277,1.023,1.027
2016-02-19 09:34:25.100000,Temperature,76.46,72,78
2016-02-19 09:54:29.054000,pH,7.91,8.1,8.4
2016-02-19 09:54:29.054000,Salinity,1.0277,1.023,1.027
2016-02-19 09:54:29.054000,Temperature,76.55,72,78
2016-02-19 07:18:57.495000,Salinity,1.0276,1.023,1.027
2016-02-19 07:18:57.495000,Temperature,75.88,72,78
2016-02-19 09:44:27.127000,pH,7.91,8.1,8.4
2016-02-19 09:44:27.127000,Salinity,1.0276,1.023,1.027
2016-02-19 09:44:27.127000,Temperature,76.55,72,78
2016-02-19 09:49:28.073000,pH,7.91,8.1,8.4
2016-02-19 09:49:28.073000,Salinity,1.0276,1.023,1.027
2016-02-19 09:49:28.073000,Temperature,76.55,72,78
2016-02-19 11:49:52.554000,pH,7.88,8.1,8.4
2016-02-19 11:49:52.554000,Salinity,1.0277,1.023,1.027
2016-02-19 11:49:52.554000,Temperature,76.37,72,78
2016-02-19 07:54:04.639000,pH,7.97,8.1,8.4
2016-02-19 07:54:04.639000,Salinity,1.0277,1.023,1.027
2016-02-19 07:54:04.639000,Temperature,75.99,72,78
2016-02-19 07:59:05.628000,pH,7.97,8.1,8.4
2016-02-19 07:59:05.628000,Salinity,1.0277,1.023,1.027
2016-02-19 07:59:05.628000,Temperature,76,72,78
2016-02-19 11:09:44.318000,pH,7.89,8.1,8.4
2016-02-19 11:09:44.318000,Salinity,1.0277,1.023,1.027
2016-02-19 11:09:44.318000,Temperature,76.55,72,78
2016-02-19 09:59:30.086000,pH,7.91,8.1,8.4
2016-02-19 09:59:30.086000,Salinity,1.0276,1.023,1.027
2016-02-19 09:59:30.086000,Temperature,76.55,72,78
2016-02-19 12:09:56.624000,pH,7.88,8.1,8.4
2016-02-19 12:09:56.624000,Salinity,1.0277,1.023,1.027
2016-02-19 12:09:56.624000,Temperature,76.33,72,78
2016-02-19 10:19:34.156000,pH,7.9,8.1,8.4
2016-02-19 10:19:34.156000,Salinity,1.0277,1.023,1.027
2016-02-19 10:19:34.156000,Temperature,76.64,72,78
2016-02-19 08:24:10.854000,Temperature,76.17,72,78
2016-02-19 10:09:32.162000,pH,7.91,8.1,8.4
2016-02-19 10:09:32.162000,Salinity,1.0277,1.023,1.027
2016-02-19 10:09:32.162000,Temperature,76.61,72,78
2016-02-19 11:14:45.362000,pH,7.89,8.1,8.4
2016-02-19 11:14:45.362000,Salinity,1.0277,1.023,1.027
2016-02-19 11:14:45.362000,Temperature,76.55,72,78
2016-02-19 11:19:46.460000,pH,7.89,8.1,8.4
2016-02-19 11:19:46.460000,Salinity,1.0277,1.023,1.027
2016-02-19 11:19:46.460000,Temperature,76.54,72,78
2016-02-19 10:44:39.274000,pH,7.9,8.1,8.4
2016-02-19 10:44:39.274000,Salinity,1.0277,1.023,1.027
2016-02-19 10:44:39.274000,Temperature,76.66,72,78
2016-02-19 11:54:53.557000,pH,7.88,8.1,8.4
2016-02-19 11:54:53.557000,Salinity,1.0277,1.023,1.027
2016-02-19 11:54:53.557000,Temperature,76.35,72,78
2016-02-19 12:14:57.613000,pH,7.88,8.1,8.4
2016-02-19 12:14:57.613000,Salinity,1.0277,1.023,1.027
2016-02-19 10:24:35.258000,pH,7.9,8.1,8.4
2016-02-19 10:24:35.258000,Salinity,1.0277,1.023,1.027
2016-02-19 10:24:35.258000,Temperature,76.66,72,78
2016-02-19 13:00:06.876000,pH,7.87,8.1,8.4
2016-02-19 13:00:06.876000,Salinity,1.0277,1.023,1.027
2016-02-19 13:00:06.876000,Temperature,76.1,72,78
2016-02-19 13:15:09.879000,pH,7.87,8.1,8.4
2016-02-19 13:15:09.879000,Salinity,1.0277,1.023,1.027
2016-02-19 13:15:09.879000,Temperature,75.99,72,78
2016-02-19 10:59:42.333000,pH,7.89,8.1,8.4
2016-02-19 10:59:42.333000,Salinity,1.0277,1.023,1.027
2016-02-19 10:59:42.333000,Temperature,76.64,72,78
2016-02-19 11:39:50.482000,pH,7.88,8.1,8.4
2016-02-19 11:39:50.482000,Salinity,1.0277,1.023,1.027
2016-02-19 11:39:50.482000,Temperature,76.44,72,78
2016-02-19 12:24:59.743000,pH,7.88,8.1,8.4
2016-02-19 12:24:59.743000,Salinity,1.0277,1.023,1.027
2016-02-19 12:24:59.743000,Temperature,76.21,72,78
2016-02-19 14:50:29.208000,pH,7.86,8.1,8.4
2016-02-19 14:50:29.208000,Salinity,1.0277,1.023,1.027
2016-02-19 14:50:29.208000,Temperature,76.19,72,78
2016-02-19 12:19:58.635000,pH,7.88,8.1,8.4
2016-02-19 12:19:58.635000,Salinity,1.0277,1.023,1.027
2016-02-19 12:19:58.635000,Temperature,76.22,72,78
2016-02-19 12:40:02.752000,pH,7.87,8.1,8.4
2016-02-19 12:40:02.752000,Salinity,1.0277,1.023,1.027
2016-02-19 12:40:02.752000,Temperature,76.15,72,78
2016-02-19 12:55:05.785000,pH,7.87,8.1,8.4
2016-02-19 12:55:05.785000,Salinity,1.0277,1.023,1.027
2016-02-19 12:55:05.785000,Temperature,76.1,72,78
2016-02-19 14:15:27.486000,pH,7.86,8.1,8.4
2016-02-19 14:15:27.486000,Salinity,1.0277,1.023,1.027
2016-02-19 14:15:27.486000,Temperature,75.99,72,78
2016-02-19 11:24:47.433000,pH,7.89,8.1,8.4
2016-02-19 11:24:47.433000,Salinity,1.0277,1.023,1.027
2016-02-19 11:24:47.433000,Temperature,76.52,72,78
2016-02-19 11:59:54.621000,pH,7.88,8.1,8.4
2016-02-19 11:59:54.621000,Salinity,1.0277,1.023,1.027
2016-02-19 11:59:54.621000,Temperature,76.33,72,78
2016-02-19 15:40:48.892000,pH,7.84,8.1,8.4
2016-02-19 15:40:48.892000,Salinity,1.0277,1.023,1.027
2016-02-19 15:40:48.892000,Temperature,76.33,72,78
2016-02-19 14:00:19.043000,pH,7.87,8.1,8.4
2016-02-19 14:00:19.043000,Salinity,1.0277,1.023,1.027
2016-02-19 14:00:19.043000,Temperature,75.98,72,78
2016-02-19 11:29:48.499000,pH,7.88,8.1,8.4
2016-02-19 11:29:48.499000,Salinity,1.0277,1.023,1.027
2016-02-19 11:29:48.499000,Temperature,76.44,72,78
2016-02-19 12:30:00.686000,pH,7.88,8.1,8.4
2016-02-19 12:30:00.686000,Salinity,1.0277,1.023,1.027
2016-02-19 12:30:00.686000,Temperature,76.21,72,78
2016-02-19 13:10:08.829000,pH,7.87,8.1,8.4
2016-02-19 13:10:08.829000,Salinity,1.0277,1.023,1.027
2016-02-19 13:10:08.829000,Temperature,76.02,72,78
2016-02-19 15:45:40.355000,pH,7.84,8.1,8.4
2016-02-19 15:45:40.355000,Salinity,1.0277,1.023,1.027
2016-02-19 15:45:40.355000,Temperature,76.38,72,78
2016-02-19 11:44:51.499000,pH,7.88,8.1,8.4
2016-02-19 11:44:51.499000,Salinity,1.0277,1.023,1.027
2016-02-19 11:44:51.499000,Temperature,76.43,72,78
2016-02-19 15:20:35.338000,pH,7.84,8.1,8.4
2016-02-19 15:20:35.338000,Salinity,1.0277,1.023,1.027
2016-02-19 15:20:35.338000,Temperature,76.29,72,78
2016-02-19 17:31:01.844000,pH,7.9,8.1,8.4
2016-02-19 17:31:01.844000,Salinity,1.0277,1.023,1.027
2016-02-19 17:31:01.844000,Temperature,76.78,72,78
2016-02-19 14:20:23.204000,pH,7.86,8.1,8.4
2016-02-19 14:20:23.204000,Salinity,1.0277,1.023,1.027
2016-02-19 14:20:23.204000,Temperature,76.07,72,78
2016-02-19 13:20:10.924000,pH,7.87,8.1,8.4
2016-02-19 13:20:10.924000,Salinity,1.0277,1.023,1.027
2016-02-19 13:20:10.924000,Temperature,75.99,72,78
2016-02-19 15:50:41.431000,pH,7.84,8.1,8.4
2016-02-19 15:50:41.431000,Salinity,1.0277,1.023,1.027
2016-02-19 15:50:41.431000,Temperature,76.43,72,78
2016-02-19 12:50:04.730000,pH,7.87,8.1,8.4
2016-02-19 12:50:04.730000,Salinity,1.0277,1.023,1.027
2016-02-19 12:50:04.730000,Temperature,76.1,72,78
2016-02-19 13:40:14.974000,pH,7.87,8.1,8.4
2016-02-19 13:40:14.974000,Salinity,1.0277,1.023,1.027
2016-02-19 13:40:14.974000,Temperature,75.89,72,78
2016-02-19 13:55:18.002000,pH,7.87,8.1,8.4
2016-02-19 13:55:18.002000,Salinity,1.0277,1.023,1.027
2016-02-19 13:55:18.002000,Temperature,75.97,72,78
2016-02-19 16:45:52.794000,pH,7.87,8.1,8.4
2016-02-19 16:45:52.794000,Salinity,1.0277,1.023,1.027
2016-02-19 16:45:52.794000,Temperature,76.67,72,78
2016-02-19 17:26:00.885000,pH,7.89,8.1,8.4
2016-02-19 17:26:00.885000,Salinity,1.0277,1.023,1.027
2016-02-19 17:26:00.885000,Temperature,76.78,72,78
2016-02-19 12:14:57.613000,Temperature,76.3,72,78
2016-02-19 12:35:01.753000,pH,7.88,8.1,8.4
2016-02-19 12:35:01.753000,Salinity,1.0277,1.023,1.027
2016-02-19 12:35:01.753000,Temperature,76.21,72,78
2016-02-19 14:30:25.147000,pH,7.86,8.1,8.4
2016-02-19 14:30:25.147000,Salinity,1.0277,1.023,1.027
2016-02-19 14:30:25.147000,Temperature,76.1,72,78
2016-02-19 17:15:58.696000,pH,7.89,8.1,8.4
2016-02-19 17:15:58.696000,Salinity,1.0277,1.023,1.027
2016-02-19 17:15:58.696000,Temperature,76.78,72,78
2016-02-19 15:55:42.464000,pH,7.84,8.1,8.4
2016-02-19 15:55:42.464000,Salinity,1.0277,1.023,1.027
2016-02-19 15:55:42.464000,Temperature,76.44,72,78
2016-02-19 13:05:07.899000,pH,7.87,8.1,8.4
2016-02-19 13:05:07.899000,Salinity,1.0277,1.023,1.027
2016-02-19 13:05:07.899000,Temperature,76.06,72,78
2016-02-19 13:30:12.875000,pH,7.87,8.1,8.4
2016-02-19 13:30:12.875000,Salinity,1.0277,1.023,1.027
2016-02-19 13:30:12.875000,Temperature,75.98,72,78
2016-02-19 15:30:37.326000,pH,7.84,8.1,8.4
2016-02-19 15:30:37.326000,Salinity,1.0277,1.023,1.027
2016-02-19 15:30:37.326000,Temperature,76.33,72,78
2016-02-19 17:20:59.716000,pH,7.89,8.1,8.4
2016-02-19 17:20:59.716000,Salinity,1.0278,1.023,1.027
2016-02-19 17:20:59.716000,Temperature,76.78,72,78
2016-02-19 12:45:03.713000,pH,7.87,8.1,8.4
2016-02-19 12:45:03.713000,Salinity,1.0277,1.023,1.027
2016-02-19 12:45:03.713000,Temperature,76.11,72,78
2016-02-19 14:05:19.987000,pH,7.87,8.1,8.4
2016-02-19 14:05:19.987000,Salinity,1.0277,1.023,1.027
2016-02-19 14:05:19.987000,Temperature,75.99,72,78
2016-02-19 14:40:27.216000,pH,7.86,8.1,8.4
2016-02-19 14:40:27.216000,Salinity,1.0277,1.023,1.027
2016-02-19 14:40:27.216000,Temperature,76.1,72,78
2016-02-19 14:45:28.239000,pH,7.85,8.1,8.4
2016-02-19 14:45:28.239000,Salinity,1.0277,1.023,1.027
2016-02-19 14:45:28.239000,Temperature,76.15,72,78
2016-02-19 13:50:16.957000,pH,7.87,8.1,8.4
2016-02-19 13:50:16.957000,Salinity,1.0278,1.023,1.027
2016-02-19 13:50:16.957000,Temperature,75.93,72,78
2016-02-19 14:55:30.202000,pH,7.85,8.1,8.4
2016-02-19 14:55:30.202000,Salinity,1.0277,1.023,1.027
2016-02-19 14:55:30.202000,Temperature,76.19,72,78
2016-02-19 15:35:38.398000,pH,7.84,8.1,8.4
2016-02-19 15:35:38.398000,Salinity,1.0277,1.023,1.027
2016-02-19 15:35:38.398000,Temperature,76.33,72,78
2016-02-19 14:25:24.114000,pH,7.86,8.1,8.4
2016-02-19 14:25:24.114000,Salinity,1.0277,1.023,1.027
2016-02-19 14:25:24.114000,Temperature,76.09,72,78
2016-02-19 16:15:46.537000,pH,7.85,8.1,8.4
2016-02-19 16:15:46.537000,Salinity,1.0278,1.023,1.027
2016-02-19 16:15:46.537000,Temperature,76.55,72,78
2016-02-19 16:20:47.483000,pH,7.85,8.1,8.4
2016-02-19 16:20:47.483000,Salinity,1.0277,1.023,1.027
2016-02-19 16:20:47.483000,Temperature,76.55,72,78
2016-02-19 16:25:48.552000,pH,7.86,8.1,8.4
2016-02-19 16:25:48.552000,Salinity,1.0277,1.023,1.027
2016-02-19 16:25:48.552000,Temperature,76.58,72,78
2016-02-19 13:25:11.966000,pH,7.87,8.1,8.4
2016-02-19 13:25:11.966000,Salinity,1.0277,1.023,1.027
2016-02-19 13:25:11.966000,Temperature,75.99,72,78
2016-02-19 15:05:32.300000,pH,7.85,8.1,8.4
2016-02-19 15:05:32.300000,Salinity,1.0277,1.023,1.027
2016-02-19 15:05:32.300000,Temperature,76.21,72,78
2016-02-19 15:15:34.397000,pH,7.85,8.1,8.4
2016-02-19 15:15:34.397000,Salinity,1.0277,1.023,1.027
2016-02-19 15:15:34.397000,Temperature,76.22,72,78
2016-02-19 16:30:49.661000,pH,7.86,8.1,8.4
2016-02-19 16:30:49.661000,Salinity,1.0277,1.023,1.027
2016-02-19 16:30:49.661000,Temperature,76.65,72,78
2016-02-19 17:56:07.213000,pH,7.92,8.1,8.4
2016-02-19 17:56:07.213000,Salinity,1.0277,1.023,1.027
2016-02-19 17:56:07.213000,Temperature,76.7,72,78
2016-02-19 19:36:27.519000,pH,7.97,8.1,8.4
2016-02-19 19:36:27.519000,Salinity,1.0277,1.023,1.027
2016-02-19 19:36:27.519000,Temperature,76.63,72,78
2016-02-19 14:10:21.109000,pH,7.86,8.1,8.4
2016-02-19 14:10:21.109000,Salinity,1.0277,1.023,1.027
2016-02-19 14:10:21.109000,Temperature,75.99,72,78
2016-02-19 17:05:56.660000,pH,7.88,8.1,8.4
2016-02-19 17:05:56.660000,Salinity,1.0277,1.023,1.027
2016-02-19 17:05:56.660000,Temperature,76.78,72,78
2016-02-19 17:41:03.786000,pH,7.9,8.1,8.4
2016-02-19 17:41:03.786000,Salinity,1.0277,1.023,1.027
2016-02-19 17:41:03.786000,Temperature,76.78,72,78
2016-02-19 17:00:55.675000,pH,7.87,8.1,8.4
2016-02-19 17:00:55.675000,Salinity,1.0277,1.023,1.027
2016-02-19 17:00:55.675000,Temperature,76.78,72,78
2016-02-19 17:36:02.892000,pH,7.9,8.1,8.4
2016-02-19 17:36:02.892000,Salinity,1.0277,1.023,1.027
2016-02-19 17:36:02.892000,Temperature,76.76,72,78
2016-02-19 19:21:24.498000,pH,7.97,8.1,8.4
2016-02-19 19:21:24.498000,Salinity,1.0277,1.023,1.027
2016-02-19 19:21:24.498000,Temperature,76.65,72,78
2016-02-19 15:25:36.309000,pH,7.84,8.1,8.4
2016-02-19 15:25:36.309000,Salinity,1.0277,1.023,1.027
2016-02-19 15:25:36.309000,Temperature,76.29,72,78
2016-02-19 18:31:14.266000,pH,7.94,8.1,8.4
2016-02-19 18:31:14.266000,Salinity,1.0277,1.023,1.027
2016-02-19 18:31:14.266000,Temperature,76.69,72,78
2016-02-19 17:46:04.907000,pH,7.91,8.1,8.4
2016-02-19 17:46:04.907000,Salinity,1.0277,1.023,1.027
2016-02-19 17:46:04.907000,Temperature,76.76,72,78
2016-02-19 18:16:11.210000,pH,7.93,8.1,8.4
2016-02-19 18:16:11.210000,Salinity,1.0278,1.023,1.027
2016-02-19 18:16:11.210000,Temperature,76.69,72,78
2016-02-19 18:01:08.189000,pH,7.92,8.1,8.4
2016-02-19 18:01:08.189000,Salinity,1.0277,1.023,1.027
2016-02-19 18:01:08.189000,Temperature,76.71,72,78
2016-02-19 18:46:17.495000,pH,7.95,8.1,8.4
2016-02-19 18:46:17.495000,Salinity,1.0277,1.023,1.027
2016-02-19 18:46:17.495000,Temperature,76.66,72,78
2016-02-19 18:41:16.383000,pH,7.94,8.1,8.4
2016-02-19 18:41:16.383000,Salinity,1.0278,1.023,1.027
2016-02-19 18:41:16.383000,Temperature,76.66,72,78
2016-02-19 16:00:43.543000,pH,7.84,8.1,8.4
2016-02-19 16:00:43.543000,Salinity,1.0277,1.023,1.027
2016-02-19 16:00:43.543000,Temperature,76.44,72,78
2016-02-19 16:50:53.654000,pH,7.87,8.1,8.4
2016-02-19 16:50:53.654000,Salinity,1.0277,1.023,1.027
2016-02-19 16:50:53.654000,Temperature,76.72,72,78
2016-02-19 18:56:19.390000,pH,7.96,8.1,8.4
2016-02-19 18:56:19.390000,Salinity,1.0277,1.023,1.027
2016-02-19 18:56:19.390000,Temperature,76.66,72,78
2016-02-19 19:11:22.454000,pH,7.96,8.1,8.4
2016-02-19 19:11:22.454000,Salinity,1.0277,1.023,1.027
2016-02-19 19:11:22.454000,Temperature,76.66,72,78
2016-02-19 20:56:43.873000,pH,8.12,8.1,8.4
2016-02-19 20:56:43.873000,Salinity,1.0278,1.023,1.027
2016-02-19 20:56:43.873000,Temperature,76.56,72,78
2016-02-19 18:11:10.357000,pH,7.93,8.1,8.4
2016-02-19 18:11:10.357000,Salinity,1.0278,1.023,1.027
2016-02-19 18:11:10.357000,Temperature,76.66,72,78
2016-02-19 19:16:23.624000,pH,7.96,8.1,8.4
2016-02-19 19:16:23.624000,Salinity,1.0277,1.023,1.027
2016-02-19 19:16:23.624000,Temperature,76.65,72,78
2016-02-19 19:56:31.643000,pH,7.99,8.1,8.4
2016-02-19 19:56:31.643000,Salinity,1.0278,1.023,1.027
2016-02-19 19:56:31.643000,Temperature,76.57,72,78
2016-02-19 18:21:12.254000,pH,7.93,8.1,8.4
2016-02-19 18:21:12.254000,Salinity,1.0277,1.023,1.027
2016-02-19 18:21:12.254000,Temperature,76.67,72,78
2016-02-19 21:41:52.971000,pH,8.13,8.1,8.4
2016-02-19 21:41:52.971000,Salinity,1.0278,1.023,1.027
2016-02-19 21:41:52.971000,Temperature,76.55,72,78
2016-02-19 18:26:13.316000,pH,7.94,8.1,8.4
2016-02-19 18:26:13.316000,Salinity,1.0278,1.023,1.027
2016-02-19 18:26:13.316000,Temperature,76.69,72,78
2016-02-19 23:17:12.289000,pH,8.15,8.1,8.4
2016-02-19 23:17:12.289000,Salinity,1.0278,1.023,1.027
2016-02-19 23:17:12.289000,Temperature,76.44,72,78
2016-02-19 23:32:15.339000,pH,8.15,8.1,8.4
2016-02-19 23:32:15.339000,Salinity,1.0278,1.023,1.027
2016-02-19 23:32:15.339000,Temperature,76.44,72,78
2016-02-19 17:51:05.815000,pH,7.91,8.1,8.4
2016-02-19 17:51:05.815000,Salinity,1.0277,1.023,1.027
2016-02-19 17:51:05.815000,Temperature,76.75,72,78
2016-02-19 21:56:56.046000,pH,8.13,8.1,8.4
2016-02-19 21:56:56.046000,Salinity,1.0278,1.023,1.027
2016-02-19 21:56:56.046000,Temperature,76.55,72,78
2016-02-19 18:06:09.309000,pH,7.92,8.1,8.4
2016-02-19 18:06:09.309000,Salinity,1.0277,1.023,1.027
2016-02-19 18:06:09.309000,Temperature,76.7,72,78
2016-02-19 19:01:20.820000,pH,7.96,8.1,8.4
2016-02-19 19:01:20.820000,Salinity,1.0277,1.023,1.027
2016-02-19 19:01:20.820000,Temperature,76.66,72,78
2016-02-19 19:46:29.564000,pH,7.98,8.1,8.4
2016-02-19 19:46:29.564000,Salinity,1.0278,1.023,1.027
2016-02-19 19:46:29.564000,Temperature,76.57,72,78
2016-02-19 21:11:46.860000,pH,8.13,8.1,8.4
2016-02-19 21:11:46.860000,Salinity,1.0278,1.023,1.027
2016-02-19 21:11:46.860000,Temperature,76.55,72,78
2016-02-19 21:26:50.016000,pH,8.13,8.1,8.4
2016-02-19 21:26:50.016000,Salinity,1.0278,1.023,1.027
2016-02-19 21:26:50.016000,Temperature,76.56,72,78
2016-02-19 21:31:50.947000,pH,8.13,8.1,8.4
2016-02-19 21:31:50.947000,Salinity,1.0277,1.023,1.027
2016-02-19 21:31:50.947000,Temperature,76.55,72,78
2016-02-19 20:36:39.707000,pH,8.12,8.1,8.4
2016-02-19 20:36:39.707000,Salinity,1.0278,1.023,1.027
2016-02-19 20:36:39.707000,Temperature,76.58,72,78
2016-02-19 23:12:11.452000,pH,8.15,8.1,8.4
2016-02-19 23:12:11.452000,Salinity,1.0278,1.023,1.027
2016-02-19 23:12:11.452000,Temperature,76.45,72,78
2016-02-19 23:27:14.458000,pH,8.15,8.1,8.4
2016-02-19 23:27:14.458000,Salinity,1.0278,1.023,1.027
2016-02-19 23:27:14.458000,Temperature,76.46,72,78
2016-02-19 18:36:15.361000,pH,7.94,8.1,8.4
2016-02-19 18:36:15.361000,Salinity,1.0277,1.023,1.027
2016-02-19 18:36:15.361000,Temperature,76.66,72,78
2016-02-19 18:51:18.370000,pH,7.95,8.1,8.4
2016-02-19 18:51:18.370000,Salinity,1.0277,1.023,1.027
2016-02-19 18:51:18.370000,Temperature,76.66,72,78
2016-02-19 19:51:30.568000,pH,7.98,8.1,8.4
2016-02-19 19:51:30.568000,Salinity,1.0277,1.023,1.027
2016-02-19 19:51:30.568000,Temperature,76.62,72,78
2016-02-19 20:06:33.725000,pH,8.07,8.1,8.4
2016-02-19 20:06:33.725000,Salinity,1.0278,1.023,1.027
2016-02-19 20:06:33.725000,Temperature,76.6,72,78
2016-02-19 20:46:41.847000,pH,8.12,8.1,8.4
2016-02-19 20:46:41.847000,Salinity,1.0278,1.023,1.027
2016-02-19 20:46:41.847000,Temperature,76.57,72,78
2016-02-19 19:26:25.511000,pH,7.97,8.1,8.4
2016-02-19 19:26:25.511000,Salinity,1.0278,1.023,1.027
2016-02-19 19:26:25.511000,Temperature,76.63,72,78
2016-02-20 01:32:39.768000,pH,8.17,8.1,8.4
2016-02-20 01:32:39.768000,Salinity,1.0278,1.023,1.027
2016-02-20 01:32:39.768000,Temperature,76.33,72,78
2016-02-19 19:06:21.465000,pH,7.96,8.1,8.4
2016-02-19 19:06:21.465000,Salinity,1.0277,1.023,1.027
2016-02-19 19:06:21.465000,Temperature,76.64,72,78
2016-02-19 21:36:52.045000,pH,8.13,8.1,8.4
2016-02-19 21:36:52.045000,Salinity,1.0278,1.023,1.027
2016-02-19 21:36:52.045000,Temperature,76.54,72,78
2016-02-19 20:21:36.852000,pH,8.12,8.1,8.4
2016-02-19 20:21:36.852000,Salinity,1.0278,1.023,1.027
2016-02-19 20:21:36.852000,Temperature,76.62,72,78
2016-02-19 22:01:57.015000,pH,8.14,8.1,8.4
2016-02-19 22:01:57.015000,Salinity,1.0278,1.023,1.027
2016-02-19 22:01:57.015000,Temperature,76.54,72,78
2016-02-19 22:52:07.204000,pH,8.14,8.1,8.4
2016-02-19 22:52:07.204000,Salinity,1.0278,1.023,1.027
2016-02-19 22:52:07.204000,Temperature,76.46,72,78
2016-02-20 00:12:23.471000,pH,8.16,8.1,8.4
2016-02-20 00:12:23.471000,Salinity,1.0278,1.023,1.027
2016-02-20 00:12:23.471000,Temperature,76.44,72,78
2016-02-20 00:37:28.567000,pH,8.16,8.1,8.4
2016-02-20 00:37:28.567000,Salinity,1.0278,1.023,1.027
2016-02-20 00:37:28.567000,Temperature,76.44,72,78
2016-02-20 02:37:53.003000,pH,8.15,8.1,8.4
2016-02-20 02:37:53.003000,Salinity,1.0278,1.023,1.027
2016-02-20 02:37:53.003000,Temperature,76.3,72,78
2016-02-19 20:16:35.797000,pH,8.12,8.1,8.4
2016-02-19 20:16:35.797000,Salinity,1.0278,1.023,1.027
2016-02-19 20:16:35.797000,Temperature,76.61,72,78
2016-02-19 23:22:13.379000,pH,8.15,8.1,8.4
2016-02-19 23:22:13.379000,Salinity,1.0278,1.023,1.027
2016-02-19 23:22:13.379000,Temperature,76.47,72,78
2016-02-20 00:22:25.499000,pH,8.17,8.1,8.4
2016-02-20 00:22:25.499000,Salinity,1.0278,1.023,1.027
2016-02-20 00:22:25.499000,Temperature,76.44,72,78
2016-02-19 19:31:26.567000,pH,7.97,8.1,8.4
2016-02-19 19:31:26.567000,Salinity,1.0277,1.023,1.027
2016-02-19 19:31:26.567000,Temperature,76.64,72,78
2016-02-19 20:41:40.870000,pH,8.12,8.1,8.4
2016-02-19 20:41:40.870000,Salinity,1.0278,1.023,1.027
2016-02-19 20:41:40.870000,Temperature,76.56,72,78
2016-02-19 22:22:01.124000,pH,8.14,8.1,8.4
2016-02-19 22:22:01.124000,Salinity,1.0278,1.023,1.027
2016-02-19 22:22:01.124000,Temperature,76.54,72,78
2016-02-20 01:27:38.792000,pH,8.17,8.1,8.4
2016-02-20 01:27:38.792000,Salinity,1.0278,1.023,1.027
2016-02-20 01:27:38.792000,Temperature,76.33,72,78
2016-02-19 20:26:37.689000,pH,8.12,8.1,8.4
2016-02-19 20:26:37.689000,Salinity,1.0278,1.023,1.027
2016-02-19 20:26:37.689000,Temperature,76.57,72,78
2016-02-20 00:42:29.619000,pH,8.17,8.1,8.4
2016-02-20 00:42:29.619000,Salinity,1.0278,1.023,1.027
2016-02-20 00:42:29.619000,Temperature,76.39,72,78
2016-02-20 01:07:34.768000,pH,8.17,8.1,8.4
2016-02-20 01:07:34.768000,Salinity,1.0278,1.023,1.027
2016-02-20 01:07:34.768000,Temperature,76.33,72,78
2016-02-19 20:01:32.662000,pH,7.99,8.1,8.4
2016-02-19 20:01:32.662000,Salinity,1.0277,1.023,1.027
2016-02-19 20:01:32.662000,Temperature,76.61,72,78
2016-02-19 21:06:45.872000,pH,8.13,8.1,8.4
2016-02-19 21:06:45.872000,Salinity,1.0278,1.023,1.027
2016-02-19 21:06:45.872000,Temperature,76.57,72,78
2016-02-19 22:11:59.134000,pH,8.14,8.1,8.4
2016-02-19 22:11:59.134000,Salinity,1.0278,1.023,1.027
2016-02-19 22:11:59.134000,Temperature,76.54,72,78
2016-02-19 21:21:48.853000,pH,8.13,8.1,8.4
2016-02-19 21:21:48.853000,Salinity,1.0278,1.023,1.027
2016-02-19 21:21:48.853000,Temperature,76.55,72,78
2016-02-19 21:51:54.985000,pH,8.13,8.1,8.4
2016-02-19 21:51:54.985000,Salinity,1.0278,1.023,1.027
2016-02-19 21:51:54.985000,Temperature,76.54,72,78
2016-02-19 22:47:06.202000,pH,8.14,8.1,8.4
2016-02-19 22:47:06.202000,Salinity,1.0278,1.023,1.027
2016-02-19 22:47:06.202000,Temperature,76.49,72,78
2016-02-19 23:47:18.440000,pH,8.16,8.1,8.4
2016-02-19 23:47:18.440000,Salinity,1.0278,1.023,1.027
2016-02-19 23:47:18.440000,Temperature,76.44,72,78
2016-02-20 00:27:26.638000,pH,8.17,8.1,8.4
2016-02-20 00:27:26.638000,Salinity,1.0278,1.023,1.027
2016-02-20 00:27:26.638000,Temperature,76.44,72,78
2016-02-19 21:01:44.810000,pH,8.13,8.1,8.4
2016-02-19 21:01:44.810000,Salinity,1.0278,1.023,1.027
2016-02-19 21:01:44.810000,Temperature,76.55,72,78
2016-02-19 21:16:47.862000,pH,8.13,8.1,8.4
2016-02-19 21:16:47.862000,Salinity,1.0278,1.023,1.027
2016-02-19 21:16:47.862000,Temperature,76.55,72,78
2016-02-19 20:31:38.710000,pH,8.12,8.1,8.4
