id,readings_string,device_id,timestamp,created_at,updated_at
3b0a685c-6ab9-4580-9d90-391ea4c6c1d6,"ph:7.95350,ec:50872.18359,tds:27470.97852,pss:33.35500,c:23.68750",30003a001247343330343136,2016-03-20 07:03:44.842000,2016-03-20 07:03:44.872308,2016-03-20 07:03:44.872308
dc34161f-be8a-4a66-8aaf-e71192516410,"ph:8.10990,ec:50842.40625,tds:27454.89844,pss:33.33600,c:23.80000",30003a001247343330343136,2016-03-20 03:07:56.962000,2016-03-20 03:07:56.994634,2016-03-20 03:07:56.994634
5ba7b055-859d-47d7-9c0c-741f0c9cc1ae,"ph:8.07150,ec:50883.71875,tds:27477.20703,pss:33.36600,c:23.81250",30003a001247343330343136,2016-03-20 04:13:10.272000,2016-03-20 04:13:10.309398,2016-03-20 04:13:10.309398
9c36b4c4-9a79-4402-b40f-a0bb8f92d205,"ph:8.04010,ec:50872.73438,tds:27471.27344,pss:33.35900,c:23.81250",30003a001247343330343136,2016-03-20 04:48:17.364000,2016-03-20 04:48:17.402971,2016-03-20 04:48:17.402971
735ab061-f1b8-4d4e-a4ad-d2083bfc8939,"ph:7.89550,ec:50966.67188,tds:27522.00195,pss:33.42400,c:23.68750",30003a001247343330343136,2016-03-20 08:49:06.161000,2016-03-20 08:49:06.222733,2016-03-20 08:49:06.222733
e19eb1a5-db37-4723-b5d9-064c1081bfd1,"ph:7.87360,ec:50962.67188,tds:27519.84375,pss:33.42000,c:23.68750",30003a001247343330343136,2016-03-20 09:54:19.526000,2016-03-20 09:54:19.556092,2016-03-20 09:54:19.556092
0fe2d3b7-6745-444d-8fa3-757d7e5a46ba,"ph:8.09840,ec:50826.58203,tds:27446.35156,pss:33.32400,c:23.85000",30003a001247343330343136,2016-03-20 03:43:04.189000,2016-03-20 03:43:04.219164,2016-03-20 03:43:04.219164
c74ac33f-146c-4b74-99c4-a2c687dee17f,"ph:8.01750,ec:50863.52734,tds:27466.30273,pss:33.35100,c:23.80625",30003a001247343330343136,2016-03-20 05:18:23.476000,2016-03-20 05:18:23.518998,2016-03-20 05:18:23.518998
5276266a-42df-43f7-96d7-f7ce5f46c5c2,"ph:7.97340,ec:50941.76563,tds:27508.55078,pss:33.40700,c:23.68750",30003a001247343330343136,2016-03-20 06:33:38.717000,2016-03-20 06:33:38.756506,2016-03-20 06:33:38.756506
8c7ce8ec-694c-498c-b239-1fe4818bfe8d,"ph:7.90010,ec:50958.44141,tds:27517.55664,pss:33.41800,c:23.68125",30003a001247343330343136,2016-03-20 08:39:04.221000,2016-03-20 08:39:04.259272,2016-03-20 08:39:04.259272
063c2531-034a-4bbe-83d1-eaa41171af35,"ph:7.89870,ec:50958.74219,tds:27517.72266,pss:33.41900,c:23.69375",30003a001247343330343136,2016-03-20 08:44:05.219000,2016-03-20 08:44:05.307621,2016-03-20 08:44:05.307621
8fd32920-df33-4de2-b923-2364e230bb42,"ph:7.89140,ec:50887.96094,tds:27479.49609,pss:33.36600,c:23.68750",30003a001247343330343136,2016-03-20 09:04:09.255000,2016-03-20 09:04:09.293239,2016-03-20 09:04:09.293239
c9a77eac-165f-42f5-8ca9-6861b6051e13,"ph:7.93800,ec:50966.20313,tds:27521.75000,pss:33.42400,c:23.67500",30003a001247343330343136,2016-03-20 07:33:51.070000,2016-03-20 07:33:51.102005,2016-03-20 07:33:51.102005
4e2c1ef8-d229-4a36-b4d7-68b4aa4f9cb8,"ph:7.88330,ec:50899.00000,tds:27485.45898,pss:33.37600,c:23.68750",30003a001247343330343136,2016-03-20 09:24:13.371000,2016-03-20 09:24:13.408292,2016-03-20 09:24:13.408292
9795449a-b074-4c88-af5d-315ef6c98baa,"ph:7.87150,ec:50896.64844,tds:27484.18945,pss:33.37300,c:23.68750",30003a001247343330343136,2016-03-20 10:04:21.555000,2016-03-20 10:04:21.602550,2016-03-20 10:04:21.602550
60031a08-1a5b-4abe-9248-d35479c29cae,"ph:8.03240,ec:50835.39844,tds:27451.11328,pss:33.33100,c:23.81250",30003a001247343330343136,2016-03-20 04:58:19.360000,2016-03-20 04:58:19.400549,2016-03-20 04:58:19.400549
c4958329-7b11-4959-95e2-b012dfb7fc59,"ph:7.90830,ec:50905.14063,tds:27488.77539,pss:33.38000,c:23.68750",30003a001247343330343136,2016-03-20 08:24:01.130000,2016-03-20 08:24:01.167509,2016-03-20 08:24:01.167509
de74a75b-6bac-4e73-8f66-fa91c7481bac,"ph:7.90660,ec:50898.08984,tds:27484.96875,pss:33.37400,c:23.68125",30003a001247343330343136,2016-03-20 08:29:02.140000,2016-03-20 08:29:02.205824,2016-03-20 08:29:02.205824
89908d44-e994-43ca-a0ce-03ee7e16e831,"ph:7.80850,ec:51092.82031,tds:27590.12305,pss:33.51700,c:23.62500",30003a001247343330343136,2016-03-20 13:20:01.287000,2016-03-20 13:20:01.330070,2016-03-20 13:20:01.330070
386891d6-e72f-4046-9820-adac40abbf84,"ph:7.92410,ec:50950.17578,tds:27513.08984,pss:33.41100,c:23.68750",30003a001247343330343136,2016-03-20 07:53:55.046000,2016-03-20 07:53:55.081389,2016-03-20 07:53:55.081389
750eb249-7a11-4adf-ad53-03638e5c77d5,"ph:7.87610,ec:50973.47266,tds:27525.67578,pss:33.43000,c:23.68750",30003a001247343330343136,2016-03-20 09:44:17.439000,2016-03-20 09:44:17.473998,2016-03-20 09:44:17.473998
a04f8e96-909f-4492-b93a-f63b53faec7c,"ph:7.87020,ec:50972.81641,tds:27525.31836,pss:33.43100,c:23.68750",30003a001247343330343136,2016-03-20 09:59:20.485000,2016-03-20 09:59:20.518847,2016-03-20 09:59:20.518847
a4c157c0-9dde-4f95-927a-55816f9112e5,"ph:7.80440,ec:51073.86328,tds:27579.88477,pss:33.50300,c:23.57500",30003a001247343330343136,2016-03-20 13:50:07.365000,2016-03-20 13:50:07.402566,2016-03-20 13:50:07.402566
e0edc894-645a-4bf1-ada2-3c124fbad052,"ph:8.03090,ec:50816.15625,tds:27440.72266,pss:33.31600,c:23.81250",30003a001247343330343136,2016-03-20 05:03:20.417000,2016-03-20 05:03:20.454393,2016-03-20 05:03:20.454393
43970024-7c9f-44f4-82f0-e26b1335c024,"ph:8.00810,ec:50904.55469,tds:27488.45703,pss:33.37900,c:23.75000",30003a001247343330343136,2016-03-20 05:33:26.528000,2016-03-20 05:33:26.564222,2016-03-20 05:33:26.564222
452d4e41-8bb9-4e51-9d9f-b08eeadd41ec,"ph:7.83590,ec:51014.60938,tds:27547.89063,pss:33.46100,c:23.64375",30003a001247343330343136,2016-03-20 11:44:41.966000,2016-03-20 11:44:42.004835,2016-03-20 11:44:42.004835
ab095099-5b6c-4584-902f-17ebef8fbe25,"ph:7.80330,ec:51089.21875,tds:27588.17773,pss:33.51200,c:23.56875",30003a001247343330343136,2016-03-20 14:10:11.460000,2016-03-20 14:10:11.501819,2016-03-20 14:10:11.501819
9f34bb82-b038-411e-bf33-3865dd6d5122,"ph:8.06450,ec:50882.59375,tds:27476.59961,pss:33.36300,c:23.82500",30003a001247343330343136,2016-03-20 04:18:11.205000,2016-03-20 04:18:11.252565,2016-03-20 04:18:11.252565
b7d8a5fa-efcb-4e86-bbfb-90aa928da7f2,"ph:7.90450,ec:50919.36719,tds:27496.45703,pss:33.38900,c:23.68125",30003a001247343330343136,2016-03-20 08:34:03.178000,2016-03-20 08:34:03.213966,2016-03-20 08:34:03.213966
a884f9ce-da39-4ca3-abfb-38484fe81498,"ph:7.84540,ec:50964.83984,tds:27521.01367,pss:33.42200,c:23.62500",30003a001247343330343136,2016-03-20 11:29:38.897000,2016-03-20 11:29:38.958088,2016-03-20 11:29:38.958088
3b930bd6-5f8e-4709-8266-80eeaaec63ae,"ph:7.81370,ec:50973.60938,tds:27525.74609,pss:33.42800,c:23.59375",30003a001247343330343136,2016-03-20 13:30:03.287000,2016-03-20 13:30:03.333483,2016-03-20 13:30:03.333483
42226b17-56cd-4fbe-b880-af686ed58a12,"ph:8.01390,ec:50863.99609,tds:27466.55664,pss:33.35100,c:23.75625",30003a001247343330343136,2016-03-20 05:28:25.512000,2016-03-20 05:28:25.546469,2016-03-20 05:28:25.546469
862c57d5-c93d-4244-a285-e35b0a281bbb,"ph:7.98230,ec:50938.41797,tds:27506.74414,pss:33.40600,c:23.72500",30003a001247343330343136,2016-03-20 06:13:34.793000,2016-03-20 06:13:34.835424,2016-03-20 06:13:34.835424
25e3cfaf-89c7-448d-a0fa-cdf0b9aa8bb0,"ph:7.91370,ec:50956.23047,tds:27516.36523,pss:33.41600,c:23.68750",30003a001247343330343136,2016-03-20 08:08:58.076000,2016-03-20 08:08:58.120658,2016-03-20 08:08:58.120658
c7f12fdd-8d8d-4e92-9335-8ef0d0106f9b,"ph:7.88260,ec:50907.58203,tds:27490.09180,pss:33.38200,c:23.67500",30003a001247343330343136,2016-03-20 09:29:14.364000,2016-03-20 09:29:14.433159,2016-03-20 09:29:14.433159
664a71b5-dd6d-45ec-b72c-b5b6d581f618,"ph:8.08780,ec:50865.58203,tds:27467.41406,pss:33.35300,c:23.84375",30003a001247343330343136,2016-03-20 03:53:06.193000,2016-03-20 03:53:06.229164,2016-03-20 03:53:06.229164
29e99921-7d0c-47ca-b4fd-d999949d202a,"ph:7.97390,ec:50892.29688,tds:27481.83789,pss:33.37100,c:23.74375",30003a001247343330343136,2016-03-20 06:23:36.890000,2016-03-20 06:23:36.939956,2016-03-20 06:23:36.939956
e5df8782-c8bc-4064-8178-179a2a41709c,"ph:7.85890,ec:51013.42578,tds:27547.24805,pss:33.45900,c:23.68750",30003a001247343330343136,2016-03-20 10:19:24.550000,2016-03-20 10:19:24.592069,2016-03-20 10:19:24.592069
23b1fbaf-6df6-4338-acc4-305b70e306cf,"ph:7.84490,ec:51040.28906,tds:27561.75586,pss:33.47900,c:23.66250",30003a001247343330343136,2016-03-20 11:19:36.869000,2016-03-20 11:19:36.909842,2016-03-20 11:19:36.909842
348ec886-6320-43b5-822e-ffd2b8652d67,"ph:7.82580,ec:50986.73828,tds:27532.83984,pss:33.43700,c:23.61875",30003a001247343330343136,2016-03-20 12:29:51.022000,2016-03-20 12:29:51.067195,2016-03-20 12:29:51.067195
7d614a08-6579-4ae5-b4ce-02395f7ef8a8,"ph:7.89190,ec:50939.98438,tds:27507.59180,pss:33.40700,c:23.68750",30003a001247343330343136,2016-03-20 08:59:08.291000,2016-03-20 08:59:08.360842,2016-03-20 08:59:08.360842
79c8df8b-7027-49f8-8242-dbea165b480a,"ph:7.86210,ec:51057.26172,tds:27570.91992,pss:33.49200,c:23.63750",30003a001247343330343136,2016-03-20 10:34:27.616000,2016-03-20 10:34:27.645976,2016-03-20 10:34:27.645976
04955978-25dd-4411-a415-6b89cbb6b84d,"ph:7.85330,ec:51003.50391,tds:27541.89063,pss:33.45100,c:23.68125",30003a001247343330343136,2016-03-20 10:49:30.720000,2016-03-20 10:49:30.745291,2016-03-20 10:49:30.745291
e56b5c7e-ed0f-40bf-8b6e-8a166cb9c855,"ph:7.95470,ec:50948.04297,tds:27511.94141,pss:33.41100,c:23.68750",30003a001247343330343136,2016-03-20 06:58:43.822000,2016-03-20 06:58:43.857051,2016-03-20 06:58:43.857051
42a09eff-6072-4a16-bc46-f10193ccc0d0,"ph:7.91400,ec:50974.91016,tds:27526.44922,pss:33.43100,c:23.68750",30003a001247343330343136,2016-03-20 08:13:59.085000,2016-03-20 08:13:59.128600,2016-03-20 08:13:59.128600
09fbef2e-b9b4-4bc6-8a50-5cd957fa5a4d,"ph:7.81410,ec:50959.26953,tds:27518.00391,pss:33.41900,c:23.61250",30003a001247343330343136,2016-03-20 13:25:02.346000,2016-03-20 13:25:02.433404,2016-03-20 13:25:02.433404
7440d552-fdf1-43ef-b109-183bb367aa74,"ph:7.83770,ec:51043.74219,tds:27563.61719,pss:33.48100,c:23.61250",30003a001247343330343136,2016-03-20 15:20:25.665000,2016-03-20 15:20:25.700092,2016-03-20 15:20:25.700092
a1e40e79-c5a5-40d4-b563-4513a27be0a0,"ph:7.85640,ec:50928.16406,tds:27501.21094,pss:33.39500,c:23.68750",30003a001247343330343136,2016-03-20 10:44:29.713000,2016-03-20 10:44:29.748337,2016-03-20 10:44:29.748337
ab228a81-155c-49b5-ac80-de55cc9ffee6,"ph:7.83680,ec:51049.39844,tds:27566.67383,pss:33.48500,c:23.63125",30003a001247343330343136,2016-03-20 11:39:40.869000,2016-03-20 11:39:40.902582,2016-03-20 11:39:40.902582
e0a9790c-b7eb-4e32-9ca1-a9c96a18480a,"ph:7.80830,ec:51086.34375,tds:27586.62500,pss:33.51000,c:23.56250",30003a001247343330343136,2016-03-20 14:35:16.516000,2016-03-20 14:35:16.568368,2016-03-20 14:35:16.568368
d62d4ca5-ddae-4c6f-94cf-757e502e77ad,"ph:7.93870,ec:50897.75391,tds:27484.78320,pss:33.37500,c:23.67500",30003a001247343330343136,2016-03-20 07:28:49.915000,2016-03-20 07:28:49.969741,2016-03-20 07:28:49.969741
4f3c876f-2282-44f4-917f-ea78a1bc89a7,"ph:7.84930,ec:51037.90625,tds:27560.46875,pss:33.47600,c:23.62500",30003a001247343330343136,2016-03-20 11:09:34.734000,2016-03-20 11:09:34.775983,2016-03-20 11:09:34.775983
125b8aef-f7a1-44e0-adc1-6e2146d1b595,"ph:7.80250,ec:51065.26172,tds:27575.23828,pss:33.49700,c:23.59375",30003a001247343330343136,2016-03-20 14:20:13.484000,2016-03-20 14:20:13.539020,2016-03-20 14:20:13.539020
075d4718-59e6-4d6c-941a-f7a8a2981374,"ph:7.91220,ec:51067.75391,tds:27576.58594,pss:33.50000,c:23.68750",30003a001247343330343136,2016-03-20 16:55:45.045000,2016-03-20 16:55:45.098591,2016-03-20 16:55:45.098591
d9d28e67-124d-4623-9585-3e42371f432f,"ph:7.92890,ec:51085.51172,tds:27586.17578,pss:33.51400,c:23.76250",30003a001247343330343136,2016-03-20 17:35:53.219000,2016-03-20 17:35:53.304178,2016-03-20 17:35:53.304178
24145ecb-c648-4cd0-9192-42aa5533d55f,"ph:7.88040,ec:51124.36719,tds:27607.15625,pss:33.53900,c:23.62500",30003a001247343330343136,2016-03-20 16:15:36.839000,2016-03-20 16:15:36.875559,2016-03-20 16:15:36.875559
80174c4a-c8eb-4e9b-bf64-1a4f9267c253,"ph:7.89170,ec:50991.70313,tds:27535.51953,pss:33.44300,c:23.64375",30003a001247343330343136,2016-03-20 16:25:38.962000,2016-03-20 16:25:38.996218,2016-03-20 16:25:38.996218
494095d6-15ac-4629-9ae8-8f9ba9c00590,"ph:7.93600,ec:51060.73828,tds:27572.79883,pss:33.49700,c:23.81875",30003a001247343330343136,2016-03-20 18:00:58.239000,2016-03-20 18:00:58.272766,2016-03-20 18:00:58.272766
2a103bf0-2f80-406a-84b3-6edc9533c14c,"ph:7.84930,ec:50960.83984,tds:27518.85156,pss:33.42000,c:23.65625",30003a001247343330343136,2016-03-20 11:04:36.324000,2016-03-20 11:04:36.390074,2016-03-20 11:04:36.390074
37439525-46f0-4698-bc6e-63c048695fee,"ph:7.81550,ec:51082.05859,tds:27584.31055,pss:33.50700,c:23.56250",30003a001247343330343136,2016-03-20 14:50:19.557000,2016-03-20 14:50:19.596258,2016-03-20 14:50:19.596258
d6de4d64-f411-4deb-955e-d4f1501479d1,"ph:7.83300,ec:51090.07422,tds:27588.63867,pss:33.51500,c:23.59375",30003a001247343330343136,2016-03-20 15:15:24.703000,2016-03-20 15:15:24.750032,2016-03-20 15:15:24.750032
2044a3e6-50c6-4f72-89e3-63803f2ae79a,"ph:7.89710,ec:51019.36719,tds:27550.45703,pss:33.46300,c:23.64375",30003a001247343330343136,2016-03-20 16:31:04.470000,2016-03-20 16:31:04.508099,2016-03-20 16:31:04.508099
d7b290e4-cbd9-4d0e-b626-e1d87b8612c8,"ph:7.84560,ec:51045.76953,tds:27564.71484,pss:33.48100,c:23.66250",30003a001247343330343136,2016-03-20 11:14:35.809000,2016-03-20 11:14:35.855168,2016-03-20 11:14:35.855168
564f2300-4c1f-4e0c-aeb4-67177e30d1f1,"ph:7.82580,ec:51030.17969,tds:27556.29688,pss:33.47000,c:23.62500",30003a001247343330343136,2016-03-20 12:09:47.099000,2016-03-20 12:09:47.141003,2016-03-20 12:09:47.141003
a2938044-f22f-45f6-8ef6-65a9080615d9,"ph:7.94690,ec:50988.59375,tds:27533.83789,pss:33.44500,c:23.87500",30003a001247343330343136,2016-03-20 18:31:04.392000,2016-03-20 18:31:04.415200,2016-03-20 18:31:04.415200
75062dc2-4cd3-4f5c-93de-4863d992f8eb,"ph:7.88610,ec:50952.45313,tds:27514.32227,pss:33.41300,c:23.68125",30003a001247343330343136,2016-03-20 09:09:10.356000,2016-03-20 09:09:10.396041,2016-03-20 09:09:10.396041
a819a080-25ce-4a9f-819a-c622aaf3612a,"ph:7.81400,ec:51054.45703,tds:27569.40820,pss:33.48900,c:23.61875",30003a001247343330343136,2016-03-20 13:09:59.276000,2016-03-20 13:09:59.326041,2016-03-20 13:09:59.326041
6ac25800-5f55-4e27-8973-6f7699f00044,"ph:7.89860,ec:51080.26563,tds:27583.34375,pss:33.50800,c:23.68750",30003a001247343330343136,2016-03-20 16:40:42.060000,2016-03-20 16:40:42.098978,2016-03-20 16:40:42.098978
9911ef31-9f84-4523-acbe-a88f17ae0dfb,"ph:7.87990,ec:50970.28906,tds:27523.95508,pss:33.42800,c:23.66250",30003a001247343330343136,2016-03-20 09:34:15.402000,2016-03-20 09:34:15.445629,2016-03-20 09:34:15.445629
ee82e3d2-be19-473a-af12-052e6f09eb11,"ph:7.85180,ec:51006.13281,tds:27543.30664,pss:33.45300,c:23.66250",30003a001247343330343136,2016-03-20 10:54:31.768000,2016-03-20 10:54:31.827686,2016-03-20 10:54:31.827686
b044cc0c-0694-4056-aed7-7de1e3c530ad,"ph:7.80740,ec:51033.51563,tds:27558.09570,pss:33.47300,c:23.56250",30003a001247343330343136,2016-03-20 14:25:14.495000,2016-03-20 14:25:14.543556,2016-03-20 14:25:14.543556
e5b0fee3-5ae4-48fb-90da-6023e69d8066,"ph:7.83490,ec:51022.09375,tds:27551.92969,pss:33.46500,c:23.63125",30003a001247343330343136,2016-03-20 11:54:43.950000,2016-03-20 11:54:43.992732,2016-03-20 11:54:43.992732
5770dfec-2775-4013-965a-013c54deda39,"ph:7.81970,ec:51025.28125,tds:27553.64844,pss:33.46600,c:23.62500",30003a001247343330343136,2016-03-20 12:44:54.138000,2016-03-20 12:44:54.195302,2016-03-20 12:44:54.195302
ee2f4d02-769f-4b76-8bd2-130f0e5237ca,"ph:7.92840,ec:51024.67969,tds:27553.32422,pss:33.46900,c:23.75625",30003a001247343330343136,2016-03-20 17:30:52.240000,2016-03-20 17:30:52.278785,2016-03-20 17:30:52.278785
a8f100be-f39d-41ab-a301-8a0de550ecfd,"ph:7.95380,ec:51032.94531,tds:27557.78906,pss:33.47900,c:23.93750",30003a001247343330343136,2016-03-20 19:01:10.505000,2016-03-20 19:01:10.530200,2016-03-20 19:01:10.530200
b09235a6-bf0f-41fe-8723-b4cd6041962a,"ph:7.82720,ec:50977.39063,tds:27527.79102,pss:33.43300,c:23.62500",30003a001247343330343136,2016-03-20 12:24:50.012000,2016-03-20 12:24:50.053301,2016-03-20 12:24:50.053301
c4aacb34-be4f-4e11-99c6-c79952fe29f3,"ph:7.84410,ec:50988.62500,tds:27533.85547,pss:33.44000,c:23.57500",30003a001247343330343136,2016-03-20 15:25:26.758000,2016-03-20 15:25:26.799961,2016-03-20 15:25:26.799961
b85b522b-a360-4c64-8737-5e1f17f891a4,"ph:7.93680,ec:51060.24219,tds:27572.52930,pss:33.49600,c:23.81250",30003a001247343330343136,2016-03-20 18:06:00.177000,2016-03-20 18:06:00.270661,2016-03-20 18:06:00.270661
75db32d1-c43a-4ed1-a9c2-a535e7999346,"ph:7.88120,ec:50982.53906,tds:27530.56836,pss:33.43600,c:23.68750",30003a001247343330343136,2016-03-20 09:19:12.387000,2016-03-20 09:19:12.431975,2016-03-20 09:19:12.431975
388ca3ee-0cef-48a1-984a-5c00de3dba34,"ph:7.81880,ec:50986.21094,tds:27532.55078,pss:33.43800,c:23.61250",30003a001247343330343136,2016-03-20 13:04:58.255000,2016-03-20 13:04:58.294013,2016-03-20 13:04:58.294013
b115816a-6919-408f-9241-df20a8aa3704,"ph:7.80870,ec:51048.68359,tds:27566.28906,pss:33.48300,c:23.62500",30003a001247343330343136,2016-03-20 13:40:05.342000,2016-03-20 13:40:05.386405,2016-03-20 13:40:05.386405
bdb4e050-070e-47ee-917d-41a3e19fe1cf,"ph:7.91780,ec:51046.26563,tds:27564.98242,pss:33.48400,c:23.71250",30003a001247343330343136,2016-03-20 17:05:47.124000,2016-03-20 17:05:47.167770,2016-03-20 17:05:47.167770
c870c423-f4df-432e-ae60-aff1d6e28031,"ph:7.96270,ec:51058.14063,tds:27571.39453,pss:33.49600,c:23.95625",30003a001247343330343136,2016-03-20 19:21:14.592000,2016-03-20 19:21:14.619081,2016-03-20 19:21:14.619081
912859a4-7c4c-49e0-9f99-8f6fb6641f57,"ph:8.14060,ec:51042.75000,tds:27563.08398,pss:33.48900,c:24.12500",30003a001247343330343136,2016-03-20 20:56:33.926000,2016-03-20 20:56:33.962159,2016-03-20 20:56:33.962159
2ee9e079-c090-48b6-a399-dc15afaba379,"ph:7.82160,ec:51047.28516,tds:27565.53125,pss:33.48200,c:23.63125",30003a001247343330343136,2016-03-20 12:39:53.185000,2016-03-20 12:39:53.246224,2016-03-20 12:39:53.246224
2666e826-1571-4014-a060-15439123c2ff,"ph:7.80830,ec:51076.24609,tds:27581.17188,pss:33.50400,c:23.58750",30003a001247343330343136,2016-03-20 14:40:17.662000,2016-03-20 14:40:17.703901,2016-03-20 14:40:17.703901
f665a344-64aa-45df-9d35-cf2f3ae18b9b,"ph:7.81070,ec:51045.17578,tds:27564.39453,pss:33.48000,c:23.58125",30003a001247343330343136,2016-03-20 14:45:18.641000,2016-03-20 14:45:18.694756,2016-03-20 14:45:18.694756
9627f959-9e73-4164-b6f6-711d0beb0158,"ph:7.90360,ec:51060.34375,tds:27572.58594,pss:33.49400,c:23.68750",30003a001247343330343136,2016-03-20 16:45:43.024000,2016-03-20 16:45:43.058592,2016-03-20 16:45:43.058592
8cc7a23d-3710-496e-b691-0990fb66a550,"ph:7.87600,ec:50976.33203,tds:27527.21680,pss:33.43400,c:23.68750",30003a001247343330343136,2016-03-20 09:39:16.381000,2016-03-20 09:39:16.430940,2016-03-20 09:39:16.430940
08b8b46b-4c1c-4c6e-a835-10be174d36bf,"ph:7.84290,ec:51028.61328,tds:27555.45117,pss:33.47000,c:23.63125",30003a001247343330343136,2016-03-20 11:34:39.857000,2016-03-20 11:34:39.904313,2016-03-20 11:34:39.904313
6f647e6a-f997-4231-88b6-396c4d6172a2,"ph:7.99460,ec:51013.12891,tds:27547.08984,pss:33.46700,c:24.06250",30003a001247343330343136,2016-03-20 20:31:28.877000,2016-03-20 20:31:28.904429,2016-03-20 20:31:28.904429
2ee42961-08f8-4ce4-b91c-e6a1866fca2a,"ph:7.86650,ec:51007.57031,tds:27544.08789,pss:33.45600,c:23.68750",30003a001247343330343136,2016-03-20 10:14:23.517000,2016-03-20 10:14:23.555175,2016-03-20 10:14:23.555175
de9dd2fb-7257-420f-84e9-327c248929e0,"ph:7.84480,ec:50988.87109,tds:27533.98828,pss:33.44100,c:23.65625",30003a001247343330343136,2016-03-20 11:24:37.857000,2016-03-20 11:24:37.898913,2016-03-20 11:24:37.898913
85ed7a82-5936-426a-80b3-19b930391ea4,"ph:7.85160,ec:51025.17578,tds:27553.59570,pss:33.46500,c:23.56875",30003a001247343330343136,2016-03-20 15:30:27.728000,2016-03-20 15:30:27.769860,2016-03-20 15:30:27.769860
eed6e978-32f4-4735-9245-b764b098a5cf,"ph:7.93460,ec:51026.23047,tds:27554.16211,pss:33.47000,c:23.81250",30003a001247343330343136,2016-03-20 17:55:57.277000,2016-03-20 17:55:57.317793,2016-03-20 17:55:57.317793
ac9fe23e-5b18-47f5-8386-cf3047b9ee3a,"ph:7.86210,ec:50951.37500,tds:27513.74023,pss:33.41300,c:23.65000",30003a001247343330343136,2016-03-20 10:29:26.594000,2016-03-20 10:29:26.628093,2016-03-20 10:29:26.628093
99ec1059-e190-4bbe-9a8e-58c2776d87cf,"ph:7.80710,ec:51050.68359,tds:27567.36914,pss:33.48600,c:23.60625",30003a001247343330343136,2016-03-20 13:45:06.350000,2016-03-20 13:45:06.395304,2016-03-20 13:45:06.395304
35471dd5-6406-47d2-8bbe-b6acc534a624,"ph:7.82630,ec:51071.30078,tds:27578.50391,pss:33.50000,c:23.56250",30003a001247343330343136,2016-03-20 15:05:22.667000,2016-03-20 15:05:22.715422,2016-03-20 15:05:22.715422
431991ca-8125-419c-a470-5fdfa1d860ae,"ph:7.94440,ec:50992.20703,tds:27535.79102,pss:33.44700,c:23.87500",30003a001247343330343136,2016-03-20 18:26:03.367000,2016-03-20 18:26:03.391387,2016-03-20 18:26:03.391387
28a36c0f-3e29-4efc-89dc-c426327dd701,"ph:8.02830,ec:51031.24219,tds:27556.86914,pss:33.47900,c:24.11250",30003a001247343330343136,2016-03-20 20:36:29.872000,2016-03-20 20:36:29.901549,2016-03-20 20:36:29.901549
11cfcf90-6ac1-421c-a0b9-5af7ff318bcf,"ph:7.86360,ec:51016.98438,tds:27549.17188,pss:33.46100,c:23.61875",30003a001247343330343136,2016-03-20 15:50:31.853000,2016-03-20 15:50:31.894327,2016-03-20 15:50:31.894327
488a04a9-e3b9-4318-a29c-bf665d21bb0c,"ph:7.89660,ec:51092.55859,tds:27589.97852,pss:33.51500,c:23.66875",30003a001247343330343136,2016-03-20 16:35:40.978000,2016-03-20 16:35:41.013138,2016-03-20 16:35:41.013138
46046e25-b784-410d-b1f1-ccda0164393d,"ph:7.92020,ec:51041.49609,tds:27562.40625,pss:33.47900,c:23.73750",30003a001247343330343136,2016-03-20 17:10:48.244000,2016-03-20 17:10:48.282661,2016-03-20 17:10:48.282661
eef02619-e1fd-41cb-b479-305972ba4ec6,"ph:7.93220,ec:51020.06641,tds:27550.83594,pss:33.46500,c:23.81250",30003a001247343330343136,2016-03-20 17:50:57.275000,2016-03-20 17:50:57.332971,2016-03-20 17:50:57.332971
a1319be3-5d00-4936-a984-e33c7593ca6b,"ph:7.94740,ec:51049.39844,tds:27566.67383,pss:33.49000,c:23.88750",30003a001247343330343136,2016-03-20 18:46:07.547000,2016-03-20 18:46:07.653644,2016-03-20 18:46:07.653644
a59805fd-ad21-414e-b679-44d235d03b43,"ph:7.97840,ec:50983.27734,tds:27530.96875,pss:33.44200,c:24.00000",30003a001247343330343136,2016-03-20 19:51:20.770000,2016-03-20 19:51:20.812395,2016-03-20 19:51:20.812395
60a7895f-060a-41fe-88ad-cf794aa1f7ac,"ph:7.83120,ec:50952.51563,tds:27514.35742,pss:33.41200,c:23.62500",30003a001247343330343136,2016-03-20 12:04:45.955000,2016-03-20 12:04:46.049236,2016-03-20 12:04:46.049236
90a12078-49be-499b-bd29-1a3e67f8e745,"ph:7.85490,ec:51056.44531,tds:27570.48047,pss:33.49000,c:23.62500",30003a001247343330343136,2016-03-20 15:45:30.766000,2016-03-20 15:45:30.805978,2016-03-20 15:45:30.805978
ce86e653-3c11-4b8a-835f-020348506309,"ph:7.87090,ec:51063.88281,tds:27574.49609,pss:33.49500,c:23.62500",30003a001247343330343136,2016-03-20 16:00:33.809000,2016-03-20 16:00:33.848418,2016-03-20 16:00:33.848418
5c739e0c-69d3-4bbf-a71f-2a78e5f110d5,"ph:7.87440,ec:51059.56250,tds:27572.16211,pss:33.49200,c:23.62500",30003a001247343330343136,2016-03-20 16:05:34.849000,2016-03-20 16:05:34.889165,2016-03-20 16:05:34.889165
